Invoice,ProductID,Product,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Description_y,text
166203,7295,Notebook,8,2021-02-05 17:00:00.000000000,35.61,62116,42,Male,102.08,Low,United Kingdom,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
260775,2712,Desk Organizer,1,2021-02-05 18:00:00.000000000,114.11,72894,32,Male,310.09,High,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
109337,5703,Wireless Mouse,1,2021-02-05 19:00:00.000000000,12.44,44635,46,Female,29.69,High,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
670715,7563,LED Light Strip,5,2021-02-05 20:00:00.000000000,76.42,17465,25,Male,102.44,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
614723,6631,Wall Clock,5,2021-02-05 21:00:00.000000000,69.11,66754,54,Male,106.67,High,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
423673,2394,Desk Organizer,1,2021-02-05 22:00:00.000000000,53.49,95119,50,Male,76.25,Medium,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
464167,5732,LED Light Strip,6,2021-02-05 23:00:00.000000000,62.21,48871,39,Female,137.31,Medium,United Kingdom,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
446809,4714,Storage Box,1,2021-02-06 00:00:00.000000000,81.84,72874,22,Male,164.27,Medium,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
730075,1529,Wall Clock,5,2021-02-06 01:00:00.000000000,28.4,87733,56,Male,77.65,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
787281,3958,Water Bottle,9,2021-02-06 02:00:00.000000000,87.94,39511,35,Male,255.5,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
395451,8904,Home Decor Lamp,5,2021-02-06 03:00:00.000000000,121.79,90960,55,Female,220.41,High,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
520571,4591,Ceramic Mug,6,2021-02-06 04:00:00.000000000,115.22,58821,54,Female,231.9,Medium,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
227016,7895,Notebook,8,2021-02-06 05:00:00.000000000,27.32,75776,47,Female,80.4,High,USA,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
891267,1525,Desk Organizer,1,2021-02-06 06:00:00.000000000,26.64,80167,48,Female,41.36,High,USA,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
644447,7477,Ceramic Mug,2,2021-02-06 07:00:00.000000000,43.89,85135,27,Male,113.45,High,United Kingdom,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
597562,1001,Wireless Mouse,9,2021-02-06 08:00:00.000000000,57.36,54462,32,Female,83.2,High,USA,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
802965,1374,LED Light Strip,3,2021-02-06 09:00:00.000000000,64.23,71382,59,Male,151.77,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
483934,5648,LED Light Strip,6,2021-02-06 10:00:00.000000000,103.56,42574,35,Female,156.09,Low,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
992048,3365,Desk Organizer,5,2021-02-06 11:00:00.000000000,13.22,51910,40,Male,36.59,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
965184,2525,Bluetooth Speaker,2,2021-02-06 12:00:00.000000000,10.03,83531,50,Male,21.29,High,United Kingdom,Electronics,,
417428,2646,Bluetooth Speaker,7,2021-02-06 13:00:00.000000000,61.83,35186,33,Female,84.82,High,Australia,Electronics,,
419187,1013,Water Bottle,4,2021-02-06 14:00:00.000000000,106.09,32813,55,Male,153.7,High,USA,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
790907,5599,Home Decor Lamp,1,2021-02-06 15:00:00.000000000,33.05,88812,52,Female,65.69,Medium,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
983439,3278,Wall Clock,4,2021-02-06 16:00:00.000000000,98.02,95525,51,Male,286.53,High,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
182844,4155,Wireless Mouse,6,2021-02-06 17:00:00.000000000,42.68,88282,45,Male,108.38,Low,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
651820,9321,Ceramic Mug,7,2021-02-06 18:00:00.000000000,133.48,28557,19,Female,263.84,Low,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
265421,4814,Bluetooth Speaker,7,2021-02-06 19:00:00.000000000,134.88,38060,47,Female,225.98,Medium,Australia,Electronics,,
222402,4216,Water Bottle,7,2021-02-06 20:00:00.000000000,48.11,68866,30,Female,100.96,Medium,United Kingdom,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
218012,9219,Water Bottle,3,2021-02-06 21:00:00.000000000,38.35,82104,58,Male,95.75,Medium,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
538661,3113,Desk Organizer,6,2021-02-06 22:00:00.000000000,64.64,94577,33,Male,165.99,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
498929,5356,Wireless Mouse,8,2021-02-06 23:00:00.000000000,39.88,16080,22,Female,65.77,Low,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
680466,6543,Storage Box,4,2021-02-07 00:00:00.000000000,102.5,23854,45,Female,250.34,Medium,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
673695,5555,Wall Clock,8,2021-02-07 01:00:00.000000000,124.78,77695,56,Male,288.94,High,USA,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
563556,8062,Home Decor Lamp,2,2021-02-07 02:00:00.000000000,102.6,37025,37,Female,299.41,High,Canada,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
675278,4374,Notebook,9,2021-02-07 03:00:00.000000000,124.53,62982,41,Female,356.43,Low,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
229473,7430,Desk Organizer,9,2021-02-07 04:00:00.000000000,62.56,51081,44,Female,161.33,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
578007,4466,Wall Clock,8,2021-02-07 05:00:00.000000000,27.67,14368,47,Female,67.7,High,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
944573,4081,Notebook,1,2021-02-07 06:00:00.000000000,112.0,37094,44,Female,173.39,Medium,USA,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
517009,1629,Notebook,2,2021-02-07 07:00:00.000000000,57.27,56040,43,Male,154.17,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
418714,1269,Wireless Mouse,6,2021-02-07 08:00:00.000000000,102.33,76766,24,Male,189.82,High,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
326156,6724,Wireless Mouse,5,2021-02-07 09:00:00.000000000,44.24,93053,59,Female,68.33,High,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
268964,6897,Ceramic Mug,9,2021-02-07 10:00:00.000000000,16.78,33991,55,Male,29.67,Low,USA,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
625303,4432,Water Bottle,5,2021-02-07 11:00:00.000000000,148.92,11301,22,Male,397.9,Medium,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
161813,7276,Wall Clock,2,2021-02-07 12:00:00.000000000,27.65,38610,40,Male,35.87,Medium,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
127712,6895,Desk Organizer,4,2021-02-07 13:00:00.000000000,148.32,91463,45,Male,283.63,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
724785,8115,LED Light Strip,9,2021-02-07 14:00:00.000000000,146.71,44678,51,Female,291.18,Low,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
867214,7656,Desk Organizer,1,2021-02-07 15:00:00.000000000,120.1,34466,32,Female,128.9,Low,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
212816,1575,Ceramic Mug,1,2021-02-07 16:00:00.000000000,100.62,90440,49,Male,140.01,Medium,United Kingdom,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
228778,8029,Home Decor Lamp,7,2021-02-07 17:00:00.000000000,88.78,50875,43,Male,235.58,High,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
686580,7099,Water Bottle,3,2021-02-07 18:00:00.000000000,130.58,36081,48,Female,347.54,High,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
385977,4192,LED Light Strip,2,2021-02-07 19:00:00.000000000,46.97,34354,36,Female,74.44,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
235230,4178,Bluetooth Speaker,9,2021-02-07 20:00:00.000000000,72.81,28300,26,Female,200.21,High,Australia,Electronics,,
818040,7052,Home Decor Lamp,3,2021-02-07 21:00:00.000000000,94.81,74384,46,Female,241.16,Low,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
906741,3734,Wireless Mouse,2,2021-02-07 22:00:00.000000000,64.62,70892,56,Male,118.63,High,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
369114,7116,Notebook,8,2021-02-07 23:00:00.000000000,66.99,45525,21,Male,167.26,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
434618,4568,Bluetooth Speaker,6,2021-02-08 00:00:00.000000000,52.89,36532,20,Female,154.58,Medium,Australia,Electronics,,
932972,3203,Desk Organizer,6,2021-02-08 01:00:00.000000000,86.81,16464,46,Female,166.5,High,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
251456,2390,Desk Organizer,7,2021-02-08 02:00:00.000000000,128.33,26562,28,Female,189.52,High,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
904449,2742,Wireless Mouse,7,2021-02-08 03:00:00.000000000,34.22,65514,50,Male,98.68,High,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
962312,2925,Ceramic Mug,6,2021-02-08 04:00:00.000000000,140.49,84219,55,Female,310.13,Low,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
205570,1619,Wall Clock,4,2021-02-08 05:00:00.000000000,104.92,42634,28,Female,127.01,High,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
370846,2274,Bluetooth Speaker,9,2021-02-08 06:00:00.000000000,124.37,10060,44,Male,266.82,High,Canada,Electronics,,
100404,1956,Bluetooth Speaker,6,2021-02-08 07:00:00.000000000,85.65,19269,50,Male,171.4,Medium,Australia,Electronics,,
803286,2939,Storage Box,4,2021-02-08 08:00:00.000000000,118.03,73143,38,Male,320.0,Low,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
374907,4953,Home Decor Lamp,3,2021-02-08 09:00:00.000000000,7.35,33065,56,Male,15.15,Low,USA,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
773744,1968,Water Bottle,4,2021-02-08 10:00:00.000000000,123.67,12895,48,Male,186.8,High,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
815460,1281,Home Decor Lamp,3,2021-02-08 11:00:00.000000000,10.82,90859,55,Male,25.44,Medium,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
984574,7262,Wall Clock,2,2021-02-08 12:00:00.000000000,134.04,22352,19,Female,279.49,Medium,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
765220,2058,Desk Organizer,5,2021-02-08 13:00:00.000000000,148.83,59737,44,Male,218.2,Medium,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
335365,5293,Desk Organizer,2,2021-02-08 14:00:00.000000000,47.64,42016,53,Male,102.3,Medium,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
442786,6178,Desk Organizer,6,2021-02-08 15:00:00.000000000,35.5,71304,28,Female,93.83,High,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
150612,7980,Storage Box,3,2021-02-08 16:00:00.000000000,115.98,21962,35,Female,122.61,Medium,Canada,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
910006,2229,Desk Organizer,6,2021-02-08 17:00:00.000000000,41.69,43302,18,Female,94.29,High,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
909956,5585,Wall Clock,9,2021-02-08 18:00:00.000000000,130.51,95382,52,Male,221.76,High,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
300244,9467,Wireless Mouse,1,2021-02-08 19:00:00.000000000,19.91,14011,52,Female,31.56,High,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
897348,3740,Water Bottle,6,2021-02-08 20:00:00.000000000,23.26,29782,48,Male,41.52,Medium,Canada,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
104809,3289,Wall Clock,9,2021-02-08 21:00:00.000000000,146.98,77691,45,Female,247.52,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
263273,2239,Water Bottle,4,2021-02-08 22:00:00.000000000,102.71,49725,56,Male,273.67,Medium,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
808690,6370,Wall Clock,2,2021-02-08 23:00:00.000000000,127.8,19196,18,Female,198.04,Medium,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
244528,1125,Desk Organizer,4,2021-02-09 00:00:00.000000000,52.03,53459,42,Male,128.32,Low,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
606964,8473,Wireless Mouse,1,2021-02-09 01:00:00.000000000,103.09,97245,55,Female,122.48,High,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
549613,6342,Bluetooth Speaker,3,2021-02-09 02:00:00.000000000,91.17,88863,37,Male,264.65,Medium,Canada,Electronics,,
138765,8351,Home Decor Lamp,9,2021-02-09 03:00:00.000000000,92.46,42769,20,Male,207.54,Low,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
931538,7638,Notebook,5,2021-02-09 04:00:00.000000000,103.97,34700,19,Male,250.93,Low,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
416076,7570,Wireless Mouse,6,2021-02-09 05:00:00.000000000,88.43,90356,35,Female,141.14,Medium,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
943523,4249,Bluetooth Speaker,3,2021-02-09 06:00:00.000000000,67.21,86427,27,Female,122.6,High,Australia,Electronics,,
646237,8595,Ceramic Mug,5,2021-02-09 07:00:00.000000000,45.01,15269,22,Female,65.15,Medium,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
301152,7294,Wall Clock,8,2021-02-09 08:00:00.000000000,116.44,53880,26,Male,333.61,Medium,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
399888,7527,Ceramic Mug,6,2021-02-09 09:00:00.000000000,37.81,18320,19,Male,74.72,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
800903,6757,Bluetooth Speaker,4,2021-02-09 10:00:00.000000000,105.39,59589,51,Female,238.28,Medium,Australia,Electronics,,
994751,2969,Wireless Mouse,2,2021-02-09 11:00:00.000000000,38.83,86276,55,Male,95.85,Low,USA,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
192193,1891,Wall Clock,9,2021-02-09 12:00:00.000000000,95.67,45897,48,Female,166.68,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
136187,5470,Notebook,1,2021-02-09 13:00:00.000000000,113.33,68565,27,Female,276.55,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
605950,8175,Desk Organizer,1,2021-02-09 14:00:00.000000000,36.71,40930,29,Female,86.34,Low,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
238311,9320,Wall Clock,4,2021-02-09 15:00:00.000000000,13.69,67233,53,Male,33.01,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
